#{"t_start": 1737970466.9452493, "env_id": "LunarLanderTargetPos"}
r,l,t
217.707133,337,583.516707
-116.274034,18,583.526951
-99.347305,6,583.530819
-98.329354,9,583.536112
55.235922,356,583.724334
-100.968472,4,583.727068
203.361703,354,583.918162
-107.578881,10,583.923861
-85.363371,26,583.937548
-93.805049,9,583.942565
224.395125,456,584.178926
-97.021932,6,584.182737
-100.902986,4,584.185352
214.905325,320,584.350021
204.455348,436,585.377872
-338.764517,404,585.590908
-101.929222,8,585.596045
-97.813213,5,585.599266
174.931851,320,585.769362
-102.257731,4,585.772139
206.216198,591,586.099995
39.753888,303,587.057554
-100.174654,3,587.05985
-101.66746,4,587.062425
228.453944,429,587.285044
107.04376,1037,587.828732
49.928312,303,587.984892
241.463586,412,589.001601
-110.444706,23,589.014646
-94.067438,220,589.131434
183.801028,477,589.387619
192.550159,305,589.55061
-103.269987,9,589.556096
227.687619,346,589.74034
63.601497,1396,591.271008
218.433689,364,591.467408
214.619211,306,591.627527
38.643863,278,591.776561
16.632702,297,592.733529
40.184101,303,592.895418
235.537179,363,593.091272
-226.064698,1366,594.593194
-150.150579,950,595.08422
192.856216,367,595.275567
-101.413333,5,595.27878
-88.519871,12,595.28542
-102.84,55,595.313871
241.412604,423,595.53451
-92.061731,10,595.540199
-107.436197,10,595.546613
-320.24688,1945,597.344325
-100.562276,3,597.346954
219.179382,782,598.569944
-100.729805,4,598.573044
-113.051308,780,598.988999
-333.410024,366,599.184468
-100.369912,223,599.303891
242.72836,350,600.284554
-73.136472,207,600.396181
196.421489,452,600.646265
-101.293457,4,600.649306
-100.652911,6,600.652971
-113.95646,29,600.668599
-101.445988,5,600.671818
149.108863,924,601.148066
210.21063,299,602.0974
217.302288,342,602.280231
-112.941042,16,602.289228
42.613113,323,602.455389
-112.053241,215,602.569933
15.945967,320,602.741514
-108.737889,245,602.872377
-118.292564,904,604.124915
-100.15059,8,604.129809
221.794199,351,604.311399
225.168153,322,604.483833
-101.926693,7,604.488302
-99.719315,23,604.5009
225.141379,318,604.670969
-100.304211,5,604.674293
213.765637,340,604.849889
-101.446156,3,604.852158
224.196186,528,605.920758
236.721313,360,606.111239
15.954821,277,606.257557
-111.134045,16,606.266651
-86.449968,24,606.279975
-108.232867,15,606.288717
205.758927,298,606.448877
3.855948,299,606.609078
4.866044,339,606.790119
220.01969,305,607.739675
-101.298741,6,607.743653
-100.568375,5,607.746855
231.515285,372,607.94005
35.966788,299,608.093055
-99.849074,5,608.096517
46.050227,321,608.259567
-98.216641,7,608.263889
-102.018067,4,608.266477
-100.635114,4,608.269064
-96.477204,37,608.288362
178.769196,492,608.544671
-101.393565,6,608.54862
179.663358,314,608.710593
-100.698003,4,608.713388
-100.396729,6,608.717126
211.35399,321,609.676553
167.823037,860,610.120578
211.687434,333,610.291444
-180.246413,1158,611.698861
-101.851127,4,611.701906
213.958608,303,611.863237
-99.885813,3,611.865606
-90.290106,580,612.174603
-103.560152,15,612.183525
-100.076026,760,613.381911
-100.67903,4,613.385084
-95.845665,8,613.390021
44.495229,298,613.549133
-254.570971,1469,614.313628
-121.945089,857,615.542845
-99.816882,6,615.546958
-90.280675,11,615.552994
21.694058,301,615.707463
-101.415558,3,615.709789
-99.352937,5,615.712937
230.421754,724,616.093262
-70.075774,583,617.186104
50.71117,266,617.328665
215.605551,357,617.516376
67.487194,1372,619.015249
244.295614,319,619.181386
-111.973381,16,619.190164
-7.075206,261,619.325235
-98.30521,5,619.328462
-93.20145,12,619.335563
215.052728,544,619.625713
28.520942,251,619.758019
51.55461,292,619.908286
1.475035,1660,621.555643
30.665654,255,621.692222
29.538509,286,622.636727
-69.338104,107,622.69313
-732.844935,399,622.904086
-260.298876,1582,624.530761
-383.262498,3897,627.318533
-64.700958,345,628.287358
-97.059879,5,628.29071
-90.60807,18,628.300454
-36.421656,1980,630.122985
-98.639392,8,630.128487
-92.265157,228,630.249001
-99.34985,19,630.259651
-99.766509,4,630.262366
-101.129719,4,630.265014
-99.537123,4,630.26769
220.540915,333,630.443928
223.323745,440,630.681448
223.317374,333,630.856587
199.844952,342,631.036779
223.693296,357,632.02026
-101.066583,5,632.023598
-100.979859,4,632.026236
-98.371061,10,632.031992
-48.842812,378,632.231715
52.118981,240,632.35966
200.167807,480,632.61713
-101.391203,6,632.621043
-71.217289,13605,645.629885
233.439969,337,645.803864
241.442769,389,646.005123
-100.888383,4,646.007937
208.324007,313,646.172781
-106.784009,726,647.338354
-205.865187,1341,648.036206
216.103822,360,649.019243
232.24076,310,649.180316
-103.097201,12,649.187093
-210.822693,1358,649.885555
-108.420312,14,649.893913
-110.131182,13,649.901226
-100.932922,5,649.904604
-101.380579,4,649.907153
-101.03617,4,649.909688
219.399653,338,650.87167
-99.575832,3,650.874044
33.43933,292,651.030934
-75.06672,217,651.146703
-209.168749,1299,651.827288
24.642167,279,652.770543
17.606655,232,652.895213
215.236,344,653.080676
-91.436599,11,653.087335
43.935522,240,653.214981
-108.034432,231,653.338017
-95.738495,12,653.345134
-652.422957,368,653.541729
-58.64672,369,653.738256
227.111775,305,654.697199
-101.464391,4,654.700142
-99.556152,4,654.702878
232.349374,345,654.888321
-104.98104,11,654.89487
-241.020202,348,655.082343
52.965843,303,655.242968
-90.738048,15,655.251682
227.001126,330,655.435616
-110.606121,15,655.444236
204.494523,340,655.626282
-104.11263,7,655.630671
-59.513126,451,656.649807
-103.950417,15,656.658454
-99.32992,6,656.662087
102.702383,1129,657.257765
38.724202,231,657.37845
-94.821202,9,657.383822
-99.406751,5,657.387124
-99.799448,5,657.390501
-100.346503,5,657.39363
35.482367,237,657.517438
-84.553111,640,658.643296
-100.474686,3,658.645735
246.977965,348,658.834279
-95.178474,10,658.840352
-96.681131,5,658.8436
125.798163,9910,668.157608
-100.721714,7,668.164023
-94.134074,11,668.170208
41.477286,1590,669.785876
-101.680374,4,669.788874
242.672608,487,670.049835
-92.464469,9,670.055346
-101.999488,5,670.058558
235.029774,350,670.244334
-101.989025,4,670.247187
-90.628664,256,670.383995
-90.092278,8,670.388929
23.013479,300,670.546202
-90.426647,9,670.551678
219.965455,330,670.730419
188.75408,463,671.775054
189.703414,622,672.100395
143.096955,399,672.309338
192.587015,455,672.553512
-70.618836,256,672.691097
-108.896152,14,673.481292
-101.948613,3,673.483554
223.137777,326,673.652315
210.761938,5712,678.35648
-106.012882,10,678.364163
218.792933,318,679.323555
-101.07363,16,679.332683
-101.6155,3,679.334965
-107.468279,33,679.352533
224.323831,290,679.508321
-90.784611,230,679.632181
-100.027571,5,679.635643
-100.399614,7,679.639972
-95.358471,5,679.643179
238.403485,340,679.824369
242.314765,314,679.993999
243.894022,306,680.156578
73.510421,304,681.111171
35.535594,255,681.243454
222.088833,333,681.420096
-102.202264,4,681.422846
-896.848577,369,681.619433
-100.287472,4,681.622258
213.642834,314,681.787273
-101.255439,4,681.790013
-103.156399,22,681.801649
-76.64039,67,681.83611
-64.676114,194,681.93598
-101.843535,4,681.938617
-108.717227,11,681.944706
-106.983522,16,681.953375
248.547739,356,682.138123
238.017748,365,683.120413
200.313839,1139,683.751092
-95.391208,8,683.755972
-30.47692,1905,685.530503
-101.112676,4,685.533689
69.428116,232,685.654448
-91.345286,9,685.659821
-100.907587,4,685.662439
-99.68067,220,685.776925
-102.272259,6,685.780679
-93.363284,36,685.799504
-64.890907,259,686.728494
-113.106837,17,686.73823
224.142551,393,686.946994
38.028387,240,687.073805
30.666289,214,687.185991
252.555328,310,687.349418
-100.128437,6,687.35322
189.816579,491,687.614283
102.349726,1201,689.029242
21.589575,1605,690.659421
-101.391472,3,690.661761
-101.770396,6,690.665343
-101.240272,4,690.667793
227.514527,301,690.82187
-101.273169,4,690.824626
256.949608,287,690.971148
-101.573525,9,690.976377
-97.922661,6,690.979971
-102.141939,1243,692.403323
-94.285796,11,692.409806
-85.133948,203,692.522712
-105.668663,33,692.540875
-95.582593,207,692.649884
-60.855599,40,692.670961
-86.515541,53,692.698261
-115.160799,29,692.71369
-104.320445,10,692.71929
-51.513972,155,692.798969
-100.313083,6,692.80257
-114.405808,20,692.813089
-104.422958,8,692.817728
-101.234847,3,692.819806
-91.77567,7,692.823813
-100.106958,5,692.827164
-97.359903,4,692.829719
237.421368,392,693.035777
-78.99324,217,693.148089
-99.552242,5,693.151335
99.710379,5970,698.794496
-103.842535,8,698.799375
-103.008022,4,698.802054
-103.405885,6,698.805655
235.879091,590,699.926234
-95.280447,9,699.931901
-51.503626,135,700.003843
235.550531,282,700.154079
196.613372,277,700.301289
58.431234,278,700.449577
-99.838643,5,700.452915
-101.848929,4,700.455983
234.638051,959,700.973735
256.703678,323,701.95105
236.030215,878,702.429374
57.237788,258,702.566404
236.620412,310,702.733246
262.106946,310,702.898793
-90.012541,7,702.903094
-84.545954,12,702.909719
-99.180721,14,702.917416
160.107235,328,703.887155
38.028053,223,704.004762
-100.15094,5,704.008229
-109.471482,216,704.122533
-82.555229,12,704.129485
-101.271889,215,704.243173
157.623012,343,704.428963
153.586975,300,704.59085
-101.40938,4,704.59364
-98.84361,16,704.602301
258.75667,288,704.752286
-99.869525,5,704.755475
34.91163,273,705.688938
-11.133382,1774,706.609092
-93.284976,6,706.613753
226.317047,292,707.553264
-119.576659,210,707.66791
-100.31223,8,707.672853
-101.369587,4,707.675554
-99.989838,51,707.703203
-100.61507,5,707.706594
-99.719237,6,707.710261
113.71981,1112,708.288897
-101.424305,4,708.291685
-100.354714,13,708.298947
228.507828,293,708.450242
-101.530669,13,708.457731
-350.559369,323,709.418404
-117.527057,848,709.856643
243.999626,317,710.01961
-101.525268,4,710.022336
-98.085897,8,710.026969
233.489258,349,710.21086
-90.607028,60,710.242333
-89.196583,22,710.254512
-15.075728,1832,711.985532
-99.818667,5,711.988948
233.938711,362,712.176142
-80.852457,197,713.076579
-118.378015,34,713.095154
-101.142915,5,713.098685
215.362169,308,713.259934
-99.07793,5,713.263346
-101.359791,5,713.266568
-85.097652,19,713.27685
-104.360476,37,713.296466
152.482659,860,713.746833
-68.706001,190,713.846102
-97.856749,6,713.849904
80.376759,1442,715.373106
238.874415,281,715.524719
-11.841013,221,715.640837
197.652066,5012,720.776333
243.001037,1435,721.538866
245.024793,314,722.501542
229.371552,298,722.662775
-110.198583,16,722.671862
239.673552,284,722.822378
152.973076,832,723.262248
-104.49826,8,723.267464
-101.122241,6,723.271227
245.577992,334,723.450526
237.551902,285,724.379779
254.698647,296,724.534299
245.062219,365,724.729849
-65.581828,49,724.755853
-104.63553,18,724.765829
-101.685661,4,724.768479
-101.164288,5,724.771571
219.543651,303,724.929833
255.601343,331,725.10693
84.233409,1415,726.636277
136.398197,1081,727.192933
131.851965,950,728.483255
154.318484,386,728.691061
-117.778748,1106,730.058411
-108.267064,11,730.064835
244.288226,349,730.250237
162.727399,915,730.725584
-98.600412,8,730.730648
-102.940264,6,730.73433
44.023449,214,730.8444
-94.441193,6,730.848134
-100.145672,4,730.850691
24.102739,231,730.969025
196.968197,305,731.910264
252.737448,1703,732.809178
-104.079711,7,732.814023
46.039729,253,733.747917
-98.252147,37,733.767995
-89.438867,207,733.877869
-107.049418,32,733.895291
262.6742,284,734.044164
-111.47186,16,734.053035
-115.829596,21,734.064436
-87.485195,14,734.072196
231.343062,308,734.233744
209.616414,317,734.403657
225.342871,331,734.582496
194.078427,300,734.738461
136.515476,322,735.699536
-101.278198,3,735.701797
-104.032711,43,735.724192
239.615519,732,736.114334
-116.727793,18,736.124298
-101.229668,4,736.126945
254.808015,345,736.30605
42.150304,1557,737.884774
-83.094808,221,737.999388
225.255948,314,738.166658
196.012469,278,738.310092
-108.433041,199,738.412475
-92.146387,40,738.433437
-79.495142,17,738.442657
-102.41005,3,738.444773
-97.535813,4,738.44727
52.524658,1462,739.982934
-111.119252,17,739.992341
-113.895614,23,740.004451
-103.450722,37,740.023937
-533.359775,365,740.21124
225.313286,882,741.493837
-91.687876,9,741.499376
-102.946852,4,741.501969
-104.773287,9,741.507139
-101.430503,4,741.509717
36.377381,216,741.620044
-99.092147,4,741.622681
-101.469098,3,741.624741
-115.10949,19,741.634856
210.944162,331,741.805781
-101.788369,4,741.80853
-101.330166,4,741.811211
254.422871,537,742.094552
-106.964695,42,742.116698
-102.294775,4,742.119407
-97.060698,18,742.129071
-115.800967,14,742.1367
-114.265105,14,742.144247
248.415604,363,743.19925
233.624881,283,743.348698
-99.263986,4,743.351619
31.623188,241,743.475967
-100.503939,5,743.479223
-100.014525,13,743.486365
17.169496,229,743.605305
-100.953508,5,743.608623
45.413858,247,743.743228
55.658958,217,743.856058
-99.498307,6,743.859728
-111.049594,11,743.865891
-101.611135,4,743.868492
224.476451,283,744.015374
-98.295801,37,744.03542
-112.803642,1134,745.421273
50.368598,236,745.54819
238.48416,278,745.69971
258.532566,451,745.942631
-100.641037,5,745.946095
-102.736389,4,745.948704
232.828439,422,746.968616
-102.991959,5,746.972339
-101.727137,3,746.974513
-524.23982,333,747.151932
-95.210718,7,747.156303
-100.508147,5,747.159534
41.51888,244,747.288035
150.263255,370,747.495094
69.20175,232,747.617156
-99.592809,4,747.619969
213.1057,284,747.773088
-98.298218,931,749.071672
-101.237971,4,749.074733
-100.797209,4,749.077424
234.165324,284,749.224238
-131.741156,1052,749.767872
243.839379,360,750.759232
33.956979,218,750.871982
-117.924245,1078,751.422152
-81.344009,13,751.429567
-90.274974,27,751.44381
-90.337436,18,751.453402
254.768193,426,752.488595
237.758195,298,752.645041
-109.63509,11,752.651407
-95.9473,6,752.655018
-84.095623,44,752.677809
-109.178705,55,752.706182
-101.630039,4,752.708975
227.626008,288,752.855945
-524.907907,322,753.022161
19.987457,227,753.138497
-101.120525,5,753.141752
-83.538721,16,753.150359
24.445961,235,753.270344
214.256172,284,753.41646
-95.575628,8,753.42118
236.036417,366,754.392247
-918.464254,326,754.564347
217.938037,286,754.71709
180.953969,388,754.922847
237.157661,394,755.129817
-100.282196,3,755.132176
-99.996924,5,755.135283
-87.657612,12,755.141839
183.155536,282,755.289092
-89.037146,12,755.295824
-98.460704,6,755.299583
248.534249,280,756.238436
55.631369,249,756.366866
206.480113,523,756.653603
-96.866047,12,756.660437
-93.853967,11,756.666683
-99.362646,9,756.671955
-101.095521,5,756.675077
-161.214167,333,756.854216
187.654145,275,756.999894
214.035516,270,757.138911
99.312225,1276,758.61316
242.749024,322,758.784688
217.046396,292,758.939801
248.074564,330,759.114213
-93.391731,35,759.132973
-99.887801,7,759.13741
261.070525,323,760.116785
-99.023745,6,760.120815
-99.077656,6,760.124415
-97.810286,7,760.128624
-99.615658,6,760.132201
218.366338,289,760.28202
158.681637,872,760.727125
203.932975,333,760.897619
-95.632099,11,760.90413
218.203228,283,761.857546
-101.564242,3,761.860031
1.042736,232,761.979821
196.571454,322,762.146233
-106.194504,13,762.153429
-114.464859,23,762.165464
-111.87377,11,762.171666
-93.646781,6,762.175315
76.125784,230,762.29279
-98.302196,8,762.297485
236.379807,285,762.443432
99.489181,1168,763.847255
-110.993287,11,763.85403
23.013705,209,763.964538
-101.872324,5,763.96786
253.353071,279,764.116042
-108.485981,179,764.211647
173.298809,880,764.676172
231.773439,271,765.609008
22.242447,234,765.730559
-81.113567,26,765.744472
-101.689205,3,765.746592
40.926723,252,765.880964
-91.736148,12,765.887773
253.089768,316,766.051077
-91.660715,10,766.056789
-45.762537,879,766.509103
-91.361367,10,766.515035
-94.702018,7,766.519224
-96.890264,6,766.522697
228.694303,527,767.591343
-95.72327,5,767.594594
50.656873,210,767.704051
-398.574079,297,767.858927
-117.273594,27,767.873314
-102.776126,6,767.877034
-101.519976,4,767.879575
-65.215336,896,768.354253
231.53069,274,768.497446
-104.885685,11,768.503705
244.330602,316,769.46448
-107.268388,9,769.46984
-101.763073,3,769.47198
-100.830192,5,769.475074
-100.340805,6,769.478714
218.494826,275,769.624069
230.038138,297,769.783359
27.265568,228,769.90591
255.343525,305,770.073269
-100.139141,5,770.076855
-101.025684,4,770.079591
-84.414491,17,770.08885
53.835402,285,770.24082
21.386511,216,770.354775
-104.313153,13,770.362018
-110.048311,14,770.369695
-82.659513,15,770.377831
222.266021,286,771.327972
226.9558,357,771.519688
-101.886621,4,771.522445
-104.78259,10,771.528233
-91.522873,10,771.5339
234.328352,282,771.68435
18.130305,239,771.811409
-110.15213,12,771.818405
174.084604,284,771.96968
54.261601,216,772.083882
-103.013137,5,772.087143
240.69323,314,772.251846
-94.353172,22,772.263501
222.843009,291,773.195238
251.930818,357,773.37908
-105.090283,28,773.393657
250.983827,320,773.56199
-100.27602,5,773.565236
-91.697064,10,773.570821
-770.944611,313,773.734755
261.361731,265,773.874437
-101.155341,6,773.878268
228.549697,280,774.024373
-91.358756,7,774.028679
-100.764866,3,774.030763
-105.91485,7,774.034959
-94.62606,6,774.038548
33.811644,208,774.146927
247.623855,278,775.094584
-102.537078,4,775.097485
-98.296415,10,775.10317
-101.539101,4,775.105828
158.842172,971,775.618757
-97.984822,3,775.621471
-101.797772,4,775.624093
243.118559,281,775.773549
-111.495512,54,775.802624
245.866023,403,776.01956
205.151482,303,777.063125
208.722049,296,777.219583
204.260046,334,777.396165
-90.499942,201,777.504454
220.117849,407,777.72221
-102.053435,6,777.726032
-105.932101,8,777.730663
-101.720946,4,777.733304
-101.745145,4,777.735896
261.0703,314,777.898181
242.048881,321,778.862289
-98.511691,6,778.866109
-99.587977,5,778.869282
158.512373,2293,780.917492
-103.311352,7,780.92203
145.271628,550,781.21251
199.543001,1227,782.661381
108.770462,1290,783.327471
-85.346015,11,783.334036
-102.410512,4,783.336631
-114.496763,19,783.346817
242.236298,365,783.539615
104.662677,1251,785.026078
-115.284645,43,785.049291
-107.879904,9,785.054805
213.876037,285,785.205133
178.552271,758,786.419589
-101.631552,4,786.422875
-97.574018,9,786.428174
225.251276,291,786.584981
-99.289008,38,786.605513
-100.745541,4,786.608481
219.634896,408,786.822933
44.22855,219,786.93573
51.536338,244,787.06126
-11.507916,709,787.422741
240.107095,309,788.381887
-97.415701,5,788.385092
234.19858,768,788.809352
-111.637965,14,788.817466
-99.466111,5,788.820785
163.661031,3700,792.44368
231.587248,286,792.590515
-87.647956,13,792.597697
18.733698,204,792.70303
51.95783,236,792.824713
29.720008,199,792.927026
245.631274,313,793.095267
243.728602,300,794.048571
-105.483512,13,794.056167
241.63457,288,794.205787
237.590766,302,794.365451
52.624406,251,794.499742
227.16484,282,794.650531
-101.152376,4,794.653373
-100.516325,4,794.655991
20.522851,208,794.765374
-95.500206,211,794.876316
-98.935758,12,794.883089
-101.70627,6,794.886759
-99.794694,8,794.8914
103.842385,1135,796.278293
242.15949,311,796.439218
121.130386,1146,797.832535
256.570663,322,798.004638
63.344864,242,798.133322
-99.244626,6,798.137157
-174.845919,336,798.317746
247.787345,692,798.710742
241.983013,308,799.6957
-101.122559,5,799.699559
235.23749,324,799.876705
-100.992501,4,799.879664
-96.513264,5,799.883029
-101.708461,4,799.885685
-102.672733,8,799.890567
236.442011,287,800.045332
243.655858,386,800.257223
-96.759008,26,800.271827
224.438785,536,800.568274
36.423964,219,800.685847
-55.143737,894,801.976828
-122.022172,22,801.989691
-82.491808,19,801.999911
-101.575496,3,802.002219
-98.929133,5,802.00537
-101.731488,4,802.00804
58.25546,1433,803.579309
-186.244903,298,803.740742
238.367754,305,803.906989
-99.792529,5,803.910647
226.037383,305,804.074727
-101.344527,3,804.077317
245.681327,342,804.26402
-100.904099,4,804.267128
264.684224,318,804.440554
242.07755,315,805.42963
-101.563862,5,805.433174
203.473288,632,805.783564
-0.284282,208,805.894553
-85.345484,11,805.90094
-99.907707,6,805.904814
-108.131844,31,805.921847
53.483691,226,806.041611
-100.080496,4,806.044553
232.076063,300,806.204307
-593.246709,317,806.373446
194.075908,287,806.526856
167.418205,893,807.824367
236.469828,352,808.016942
-101.432092,4,808.020472
-99.62371,6,808.024221
236.311426,333,808.200434
178.297817,2729,811.337403
228.421006,438,811.578795
197.413677,296,811.738317
-85.194023,13,811.745993
108.495851,1223,813.228533
-381.991216,354,813.416637
230.778636,318,813.584785
-99.730235,4,813.587681
258.793846,320,813.758308
-100.12489,17,813.768307
239.051536,330,813.943233
-101.435916,12,813.950401
202.366032,281,814.099553
235.124611,314,815.088135
210.559434,287,815.243483
-98.788858,4,815.246433
113.688368,1124,815.846069
-99.175458,6,815.850219
-101.27224,4,815.852902
249.581536,345,816.036763
247.111432,399,817.058867
-84.083617,12,817.06605
226.987207,363,817.260778
222.323584,284,817.410088
-100.06731,3,817.412486
200.550566,315,817.581297
-101.111321,3,817.58366
-79.702224,23,817.596485
209.971429,284,817.748401
-100.377588,8,817.753442
-102.157675,46,817.777965
-102.269126,4,817.781079
126.842137,1092,819.166995
46.152784,236,819.292442
126.934205,1022,819.847833
-100.415832,7,819.852722
-98.115137,5,819.85605
254.318969,300,820.817065
-74.731707,41,820.839242
240.274963,282,820.988415
-114.704635,34,821.00656
233.08772,322,821.176327
79.919241,217,821.291284
-109.210015,12,821.298421
-100.600704,6,821.302304
251.314233,303,821.47423
-96.781915,13,821.482039
-604.294436,378,821.685349
-95.544981,6,821.689593
170.104205,849,822.96295
223.097295,308,823.132965
-103.098345,25,823.147306
128.476518,1076,823.722599
-117.646101,41,823.745306
237.586332,299,824.721614
-100.500159,4,824.724709
-101.268525,4,824.727496
-101.590229,3,824.729648
55.539737,233,824.854219
45.748177,212,824.966885
0.447513,226,825.087211
162.878556,936,825.58454
-101.616005,8,825.590288
-96.852552,12,825.597457
-102.279513,8,825.602504
-19.038295,11767,836.882765
-96.285192,9,836.889888
-37.843696,21556,857.587462
199.474958,1398,858.3631
-83.53243,211,858.475972
159.488941,349,859.499548
47.115954,226,859.624112
156.314126,322,859.802176
247.692605,504,860.076372
248.836872,257,860.21696
234.529589,266,860.361681
-95.954656,9,860.367164
221.968861,283,861.312295
259.73079,287,861.462305
252.827514,390,861.668606
-108.439784,15,861.677163
263.062405,382,861.878019
266.306968,304,862.03897
-106.619746,8,862.043881
-98.547473,6,862.047449
-84.491637,18,862.05706
-101.448827,7,862.061197
-101.168856,4,862.063702
218.55472,287,862.212395
37.645047,233,862.333647
153.729314,292,863.277084
-102.481149,6,863.2809
-106.965933,19,863.291143
173.777309,2100,865.201856
-102.427896,4,865.204926
259.995097,384,865.414949
-104.023157,37,865.435701
239.155055,266,865.579264
254.067511,309,865.744316
243.797201,273,865.886687
-100.927972,4,865.889458
267.35381,284,866.038213
239.941738,277,866.969637
-85.968005,186,867.065776
-95.446955,10,867.071608
-101.008904,3,867.073771
198.984573,299,867.228845
179.176725,326,867.401109
43.120138,206,867.507855
-88.571356,219,867.626247
-101.142109,4,867.629133
-94.261423,7,867.633702
-107.699982,9,867.638884
224.726044,281,867.786058
170.693685,379,868.788425
-93.437801,19,868.798917
253.840027,271,868.941602
164.33936,288,869.094217
-92.503266,7,869.098565
169.420873,270,869.242043
210.447746,319,869.413587
-78.688243,28,869.429311
-101.661182,6,869.433644
-104.062221,5,869.436883
-101.844003,5,869.439955
254.670717,294,869.602286
245.984363,1424,871.170489
259.014106,306,871.333461
232.900151,278,871.477974
162.118597,273,871.626583
259.716812,337,872.598705
-99.338283,6,872.602703
-97.952819,4,872.605368
-93.847554,6,872.608997
-90.027538,14,872.61674
172.88353,273,872.761689
218.955914,342,872.942099
-87.846705,10,872.948501
157.583103,271,873.093363
226.060135,294,873.248827
-101.792862,5,873.252193
-98.118875,7,873.256401
-101.770351,4,873.258996
154.231586,301,873.42128
-101.9333,5,873.424695
-89.563277,111,873.483793
-91.927668,8,873.48854
-100.573761,208,873.599013
54.909513,213,874.528992
159.56587,316,874.699679
-98.056988,9,874.705004
-98.625712,6,874.708706
-99.976907,5,874.711828
212.050169,267,874.853585
-100.731946,6,874.857647
-114.096692,12,874.864412
-98.788518,6,874.868142
-85.615642,205,874.976827
-103.792137,18,874.986651
-101.139794,4,874.989464
-112.995504,330,875.164916
268.716621,306,875.328747
-103.249293,7,875.333425
192.900597,295,875.490871
242.706278,504,876.604765
236.004415,297,876.759358
61.332619,202,876.864718
265.291715,312,877.028825
-63.510932,228,877.146668
-100.449249,37,877.166397
201.274025,724,878.362799
-101.146949,5,878.366431
-104.17902,8,878.371611
175.919841,312,878.540434
61.591908,213,878.652037
-91.269695,13,878.659505
-104.231367,8,878.664271
252.250059,308,878.824885
61.618373,195,878.925704
249.658767,304,879.083503
188.488564,308,879.247736
230.310696,260,879.385387
249.54012,297,880.337453
-101.248183,6,880.341255
-102.208394,4,880.343795
246.839231,329,880.51324
-99.19946,4,880.515988
-100.501291,4,880.518611
-101.178683,11,880.524665
248.105299,885,880.990554
-101.793149,4,880.993354
261.8697,378,881.189371
-102.090452,6,881.193153
240.471469,578,882.285939
-101.53234,4,882.288971
-91.507472,8,882.293794
-107.450226,12,882.300723
-96.584771,4,882.303723
-104.336952,7,882.307959
250.594355,308,882.47144
53.724803,216,882.588017
-122.622569,29,882.603673
-93.54864,7,882.607986
-102.309875,8,882.612757
250.742351,499,882.876031
-110.039626,14,882.883977
-79.952483,214,882.995142
-101.203462,6,882.998912
221.71477,262,883.136662
-86.796092,85,883.978685
237.813875,326,884.149823
-103.054819,7,884.15411
31.476538,240,884.279467
-101.373917,4,884.282268
-101.457225,3,884.284426
-101.689249,3,884.286455
-106.487904,9,884.29159
235.918073,276,884.438028
-91.770164,17,884.447374
91.18615,262,884.585273
144.344652,261,884.724504
-101.554238,4,884.727301
235.516101,305,884.886181
165.84313,304,885.841658
-97.986549,6,885.845518
220.088941,289,885.994043
72.624627,15289,900.025332
-100.959395,5,900.029389
169.538739,275,900.17433
230.832902,249,900.303297
-101.883986,5,900.306454
-110.984968,31,900.322672
-101.523266,4,900.325321
267.371501,518,901.409865
66.034537,230,901.52969
-105.43979,7,901.534252
197.073074,2244,903.544464
-118.607472,15,903.554405
117.600984,2989,905.993345
44.632869,181,906.089154
231.905575,292,907.03316
-120.379392,15,907.041542
259.568649,261,907.176471
161.502072,339,907.354125
166.060135,294,907.512375
248.994953,256,907.652391
250.441497,749,908.06908
32.344454,231,908.989855
255.848702,346,909.174478
185.224188,276,909.32104
283.424416,360,909.513197
-100.529745,5,909.516423
-99.911193,5,909.519566
-99.074181,11,909.525802
242.206381,297,909.681112
-103.073846,4,909.683911
-93.221576,6,909.687626
229.272478,263,909.827536
-105.679271,8,909.832474
-102.482536,8,909.837217
254.880406,293,910.789445
-101.166199,4,910.792523
-98.454667,33,910.810508
-113.1454,14,910.818808
260.038225,780,911.246699
-12.487258,208,911.358054
-102.484785,3,911.360274
254.198946,336,911.538185
-100.565962,4,911.541041
-99.990632,5,911.544267
-100.324889,4,911.546919
-7.913987,198,911.65119
231.368784,259,911.787813
261.7416,308,912.756082
-101.23681,4,912.759264
-95.444773,5,912.762467
249.70961,284,912.914371
251.310955,364,913.103847
-98.962575,6,913.107557
-100.804313,5,913.110646
-103.948636,6,913.11416
258.784801,323,913.283475
50.733125,178,913.37922
253.898962,462,913.627636
251.315581,280,914.582963
-79.982259,18,914.592967
242.070502,735,914.985505
-101.456624,3,914.987918
-102.011579,6,914.991479
-101.169955,3,914.99355
-100.999307,5,914.99654
24.430525,215,915.112584
259.350738,331,915.284389
247.358605,239,915.408497
156.590564,259,915.548382
208.910516,257,916.486402
251.075343,529,916.770134
257.333996,520,917.042961
58.609943,240,917.166769
-101.755739,4,917.169483
253.299236,313,917.332507
254.366492,349,917.52111
23.517876,209,918.435724
227.621743,243,918.567933
238.362882,288,918.725774
205.801193,1996,920.638677
-115.284071,35,920.658801
-99.527251,7,920.663354
256.573911,304,920.821089
-108.175499,40,920.842201
-101.790009,6,920.846077
224.41183,316,921.012769
236.071118,241,921.137609
-100.416369,5,921.140867
-96.755996,12,921.147665
88.37144,255,921.279634
-98.283494,4,921.282334
